,0,1,2,3,4,5,6,7,8,9,10,11,12,username
307,Female,Male,right,English,,single,Christian,Visakhapatnam,Adobe Creative Suite,Aditi Mahavidyalaya,VIDHYA SAGAR ACADEMY LEGSHIP,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Reinsurance Group of America,shikharr.gaur
308,Female,Male,apolitical,Hindi,New Job,,Sikh,Visakhapatnam,R,Ahilya Bai College of Nursing,ST STEPHENS SCHOOL,,Fluor,chatrik.singh.3
309,Male,Female,,Tamil,,divorced,Sikh,Jaipur,Java,College of Nursing at Army Hospital (R&R),BLOOSOM (PVT),"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Bristol-Myers Squibb,rahul.reddyp.357
310,Male,Female,right,Tamil,Married,committed,Buddhism,Delhi,Java,Maulana Azad Medical College,LIFE VISION ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,FedEx,pulkesh.prayaga
311,Female,Male,apolitical,Hindi,New Job,,Hindu,Delhi, bookkeeping,G.B. Pant Hospital,RAINDOW PRY (PVT),,Berry Global Group,manya.agrawal.549
312,Male,Female,left,Hindi,Married,single,,Jaipur, Crystallization ,Maharaja Agarsen College,VIDHYA SAGAR GAYNPEATH TATHANG,,Celgene,virendra.nangia
313,Male,,apolitical,English,,,Muslim,Nagpur, forklifting,Zakir Husain Post Graduate Evening College,NORTH SIKKIM ACADEMY,,Broadridge Financial Solutions,pankaj9961
314,,Female,left,,Bought Vehicle,married,Christian,Mumbai,Mathematics ,Dyal Singh College,NEW TULIPS KINDERGARDEN,"Hope never abandons you, you abandon it. George Weinberg",Nordstrom,anushka.samuel
315,Female,Male,apolitical,English,Bought House,married,Jainism,Delhi,operating a road roller,Chacha Nehru Bal Chikitsalaya,VICTORY ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Atlas Air Worldwide Holdings,yash.sherry
316,Female,Male,right,English,Married,single,Sikh,Delhi, Stethoscope Usage,Vallabhbhai Patel Chest Institute,ADONAI HOMES,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Ingredion,nilanjanghatak04
317,,Male,,Hindi,Bought Vehicle,divorced,Muslim,Kolkata,Accounting ,Sri Guru Gobind Singh College of Commerce,LITTLE ANGELS ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Smart & Final Stores,saruprachna
318,Female,Male,left,English,New Job,divorced,Buddhism,Delhi, pallet-stacker,Maulana Azad Medical College,GREEN VALE ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Cummins,yashsinha1301
319,Female,Male,apolitical,Hindi,Bought House,,Muslim,Kolkata,Java,Delhi College of Arts & Commerce,BOSKO ENG SCHOOL (PVT),"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Coty,aadhar.zutshi
320,,Female,apolitical,English,New Job,committed,Hindu,Nagpur,C#,Sri Guru Gobind Singh College of Commerce,LITTLE FLOWER NURSERY (PRY),Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Public Service Enterprise Group,khushaal.kumar.5
321,,,apolitical,Hindi,Married,single,Muslim,Chennai, bookkeeping,Indraprastha College for Women,"MT,PANDIM ACADEMY","If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",ScanSource,krishnaprajeeth.damera
322,,,left,Hindi,Graduated,married,Sikh,Hyderabad, Google Search Console Operator,Zakir Husain Delhi College,MAYAL ENG SCHOOL (PVT),Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Equifax,tbhavay
323,,,right,Punjabi,,single,Christian,, pallet-stacker,P.G.D.A.V. College (Evening),SARASWATI VIDYALAYA KYONGSHA,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",United Natural Foods,anulika.kumari.9
324,Female,Male,,Tamil,Married,committed,Hindu,Ahmedabad, Crystallization ,Indraprastha College for Women,ST. THOMAS SCHOOL,,Owens & Minor,ashini.sherry
325,Female,Male,apolitical,Hindi,Graduated,married,Hindu,Jaipur,Mathematics ,Moti Lal Nehru College (Evening),WESTERN MODERN SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Coca-Cola Consolidated,priya.kaushal.3956
326,Female,Male,left,Hindi,Bought House,single,Buddhism,Visakhapatnam, pallet-stacker,Shaheed Sukhdev College of Business Studies,ANUGRAH PS MANPUR,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Casey's General Stores,Chauhan.Vikas.07
327,Female,Male,,Hindi,Bought Vehicle,married,Hindu,Pune, pallet-stacker,Satyawati College,WOODSTOCK SCHOOL SOMBAREY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Huntington Bancshares,sounak.gupta
328,,Male,left,Hindi,Married,single,Hindu,,Frequency analysis,Ram Lal Anand College,GOOD SHEPHERD SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Ball,ahaangupta619
329,,,left,English,New Job,divorced,Atheist,Mumbai, Scala,Nehru Homeopathic Medical College & Hospital,ST. XAVIER (PVT),Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Belden,a.gupta2710
330,,Female,right,Hindi,Married,live-in,Hindu,Chennai,operating a road roller,Kalindi College for Women,SAINT GYANDIL ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",National General Holdings,100017754999725
331,Female,Male,left,Hindi,Married,single,Christian,Kanpur,Frequency analysis,All India Institute of Ayurveda,LITTLE FLOWER NURSERY (PRY),"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Apple,100008191361229
332,Male,Female,right,Hindi,New Job,committed,Christian,Pune,R,Sri Guru Tegh Bahadur Khalsa College,FUTURE STAR ACADEMY,,Symantec,charvi.gupta.948
333,Male,,left,Punjabi,Bought Vehicle,live-in,Buddhism,Chennai,Accounting ,National Institute of Health & Family Welfare,SARASWATI VIDYA NIKETAN,,TransDigm Group,kartikeya.bajaj.3
334,Male,Female,right,English,Bought Vehicle,complicated,Hindu,Ahmedabad, Ableton Live Suite,Zakir Husain Delhi College,MODEL ENGLISH SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",EOG Resources,akshay.murali.33
335,Female,Male,right,Tamil,Graduated,single,Atheist,Lucknow,Frequency analysis,Amar Jyoti Institute of Physiotherapy,SUN RISE ACADEMY,,Advance Auto Parts,aryak.bhardwaj
336,Male,,,Hindi,,single,Sikh,Mumbai,Mathematics ,Ayurvedic & Unani Tibia College,BOSKO ENG SCHOOL (PVT),,Toro,100009773942802
337,,Female,right,Bengali,Married,complicated,Christian,Pune,Frequency analysis,Satyawati College,GOD WIN ENG SCHOOL (PVT),,ManTech International,ricky.y.tandon
338,Female,Male,apolitical,Hindi,New Job,married,Atheist,Chennai,Java,Jesus & Mary College,MOUNT PANDIM PRESTINE ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Griffon,simran.tyagi.9615566
339,Male,Female,left,Bengali,Bought House,single,Christian,Jaipur, CRMs,Ram Lal Anand College,DE NOBILE ACADEMY (PVT),,United Parcel Service,apratim.ankit.7
340,Female,Male,,Hindi,,single,,Lucknow,Mathematics ,Lady Irwin College,TINY KIDS ACADEMY (PVT),,PCM,radhini.chowdhary
341,Male,Female,,Punjabi,Married,committed,Sikh,Delhi,operating a road roller,Miranda House,MARIGOLD ACADEMY,,Ryerson Holding,yashdeep.singh.940
342,,Female,left,English,Bought Vehicle,committed,Hindu,Ahmedabad, Crystallization ,Sri Guru Gobind Singh College of Commerce,NEW HORIZON ACADEMY,,Marathon Oil,mansi.agrawal.140193
343,Female,Male,apolitical,Hindi,Graduated,complicated,Buddhism,Pune, pallet-stacker,Shyam Lal College (Evening),ST. FRANCIS` SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Lennar,varnit36
344,Female,Male,,English,Married,complicated,Christian,Delhi,SEM Marketing,Keshav Mahavidyalaya,P.M.M. U. SMART ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",SPX FLOW,ritesh.choudhary.98478672
345,Male,Female,right,Punjabi,Graduated,,Sikh,Bangalore,,G.B. Pant Hospital,ARCHIGOS PREPARATORY ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Seaboard,nandini.jain.7792052
346,Female,Male,right,English,Graduated,single,Buddhism,Delhi,,Delhi Institute of Pharmaceutical Sciences and Research,TAKTSE INTERNATIONAL SCHOOL,,USG,aneesh.khanna.9
347,Female,Male,left,Punjabi,Bought Vehicle,married,Jainism,Lucknow, ERP systems,Deshbandhu College(Morning),VICTORY ACADEMY,,Fossil Group,vaidehi1712
348,Male,Female,right,Hindi,Bought Vehicle,,Muslim,Mumbai,C#,Atma Ram Sanatan Dharma College,RISING NURSERY ACADEMY (PVT),,SM Energy,Kartikey97
349,Female,Male,left,Hindi,New Job,live-in,Buddhism,Surat, Google Search Console Operator,Moti Lal Nehru College,BOSKO ENG SCHOOL (PVT),Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Amazon.com,aayaat.ullah.7
350,Male,Female,left,,New Job,live-in,Hindu,Jaipur,operating a road roller,Hindu College,LELIUM ACADEMY SCHOOL,,M&T Bank Corp.,manasvini.nayar
351,Male,Female,right,English,Married,single,Atheist,Visakhapatnam, operating a PoS,Bharati College,ST. THOMAS SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",American Express,sanket.gulati
352,Female,Male,,Hindi,Bought House,committed,Sikh,,,Maitreyi College for Women,HIMALAYAN ACADEMY SORENG,,Conduent,ullas.ullas.77770
353,Male,,left,English,Bought Vehicle,live-in,Hindu,Bangalore, bookkeeping,Bharati College,SARASWATI VIDYA NIKETAN,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Yum China Holdings,100009490921697
354,Female,Male,left,Tamil,Bought House,,,Visakhapatnam,Java,Sri Aurobindo College,GREEN VALLEY ACADEMEY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,G-III Apparel Group,chaitanya.dang
355,Male,Female,left,,Bought House,complicated,,Delhi, bookkeeping,Rajkumari Amrit Kaur College of Nursing,HIMALAYAN RADIANT ACADEMY,,CVS Health,aakash.anand.904
356,Female,Male,,Punjabi,Graduated,single,Muslim,Surat,Mathematics ,Lakshmi Bai College for Women,RAMAN HIDDEN VALLEY ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Spire,shrika.gautam.5
357,Female,Male,apolitical,Tamil,,,Christian,Delhi, pallet-stacker,Sri Aurobindo College (Evening),NEW STEPS ACADEMY,,ASGN,kartikey.singh.79677
358,Female,Male,right,Punjabi,Graduated,married,Christian,Mumbai, pallet-stacker,Bhim Rao Ambedkar College,BAL JYOTI VIDYA PITH,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Carvana,sanomsingh
359,Male,Female,apolitical,Hindi,Graduated,,Atheist,Mumbai, forklifting,Lady Shri Ram College for Women,GENERATION NEXT ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Tenneco,PrajwalDuggal
360,,Male,left,English,New Job,single,Jainism,Kolkata, C++,Shaheed Rajguru College of Applied Sciences for Women,DE NOBILE ACADEMY (PVT),"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",SPX FLOW,sehaj.singh.752
361,Female,Male,,Punjabi,Married,married,,Nagpur, Google Search Console Operator,Bhaskaracharya College of Applied Sciences,WESTERN MODERN SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Marathon Petroleum,shivam.malik.5688
362,Female,Male,apolitical,English,New Job,divorced,Muslim,Chennai, ERP systems,Sri Guru Tegh Bahadur Khalsa College,NEW LIGHT ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Hewlett Packard Enterprise,aditya.bhamu
363,Female,Male,right,English,,married,Jainism,Nagpur, operating a PoS,Kamla Nehru College for Women,GREEN FIELD JUNIOR HIGH SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,National Oilwell Varco,srinivas.raman.507
364,,Male,,Punjabi,Bought Vehicle,live-in,Christian,Delhi,C#,Kirori Mal College,KIDS WORLD (PVT),"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",UnitedHealth Group,prateek.prabhu.9
365,Female,Male,right,English,,divorced,Hindu,Surat,Frequency analysis,Maulana Azad Institute of Dental Sciences,DREAMLAND ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Spirit Airlines,nikhil.bhallaaa
366,Female,Male,left,Bengali,Bought House,single,,Delhi,Frequency analysis,Ayurvedic & Unani Tibia College,BETHAL ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Laboratory Corp. of America,wilson.tiger
367,Male,Female,,Bengali,New Job,,Jainism,Delhi,Frequency analysis,Shyam Lal College,TENDONG EDUCATIONAL INSTITUTE,,Ashland Global Holdings,aishwarya.mutneja
368,Female,Male,right,Hindi,New Job,single,Atheist,Mumbai,Frequency analysis,Deen Dayal Upadhyaya College,PHUSPANJALI VIDHALAYA,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Genuine Parts,aayush2202
