,0,1,2,3,4,5,6,7,8,9,10,11,12,username
584,Female,Male,right,Hindi,Bought House,married,Hindu,Mumbai, CRMs,Indraprastha College for Women,FUTURE BRIGHTER ACADEMY,,Matson,smita.alice.1
585,Female,Male,left,Punjabi,Married,divorced,Christian,Kolkata,Mathematics ,Mata Sundri College for Women,IDEAL ACADEMY,,Nationwide,vaibhav.purohit.902
586,Female,Male,left,English,Married,single,Christian,Kolkata,Java,Shyam Lal College (Evening),NIM VALLEY SCHOOL,It took me a long time not to judge myself through someone elses eyes. Sally Field,PepsiCo,jasmine.kaur.359126
587,Female,Male,apolitical,Bengali,Married,complicated,Hindu,Kanpur,C#,Hans Raj College,MODEL ENGLISH SCHOOL,,ArcBest,smriti.rain.7
588,Male,Female,left,English,Bought Vehicle,committed,Buddhism,Delhi, operating a PoS,IIT Kanpur,PRASHANTI VIDYA GIRI,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",DISH Network,sargam.monga.7
589,Female,,right,Tamil,Graduated,committed,Christian,Kolkata,SEM Marketing,Maulana Azad Institute of Dental Sciences,NEW TULIPS KINDERGARDEN,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Sprague Resources,aashrey.satija.3
590,Female,,,Bengali,Married,divorced,,Pune,Java,Kamla Nehru College for Women,LITTLE BUD,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Mattel,renshawspt/
591,Male,Female,apolitical,Hindi,Married,single,Buddhism,Hyderabad,C#,Moti Lal Nehru College (Evening),GREEN FILED ACADEMY (PVT),"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Amphenol,sachdev.rakshit
592,Female,Male,right,English,,divorced,,Pune, Google Analytics,Durga Bai Deshmukh College of Special Edu.(VI),SARASWATI VIDHYA ACADEMY,,Genuine Parts,rohannag3010
593,Male,,right,Hindi,,committed,Atheist,Nagpur, ERP systems,Ramanujan College,EUREKA RESIDENTIAL SCHOOL BRANCH II,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",CA,anvit.sachdev
594,Male,Female,right,English,Graduated,live-in,Jainism,Ahmedabad, Google Analytics,Chacha Nehru Bal Chikitsalaya,NEW LIGHT ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",HNI,keerti.khera.7
595,Female,Male,left,Bengali,,married,Atheist,Delhi, CRMs,Florence Nightingale College of Nursing,GEN NEXT ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",3M,vishal.lohan.5
596,Male,Female,left,Punjabi,New Job,complicated,Hindu,Chennai,R,Keshav Mahavidyalaya,NORTH POINT SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Hovnanian Enterprises,jenifer.stanley.31
597,,,right,Punjabi,New Job,,Sikh,,C#,Maharaja Agarsen College,ST. FRANCIS` SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Seaboard,maria.susan.583234
598,Male,Female,right,Hindi,Graduated,married,Hindu,Nagpur, Crystallization ,Jesus & Mary College,PRATIVA ACADEMY,,Sonic Automotive,sumit.raj.39142
599,Female,Male,right,Tamil,Bought Vehicle,married,Hindu,Delhi, forklifting,Vivekananda College,GREEN VALE LANGANG,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Ameriprise Financial,pratibha.verma.146
600,,Male,right,Hindi,Married,committed,,Delhi, operating a PoS,Daulat Ram College,SUN RISE ACADEMY,,Electronic Arts,ashutoshbansal24
601,Male,,right,,Married,,Muslim,Pune, ERP systems,Janki Devi Memorial College,WEST POINT ACADEMY,,SCANA,100004069685438
602,Male,Female,apolitical,Tamil,Bought Vehicle,,Muslim,Ahmedabad, CRMs,Amar Jyoti Institute of Physiotherapy,SARASWATI SISHU MANDIR,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Adobe,dashing.a.kumar.5
603,Male,Female,,Tamil,Bought House,,Sikh,Pune, C++,Kirori Mal College,WEST POINT ACADEMY,,AvalonBay Communities,deepanshu.solanki
604,Male,Female,left,English,,,Christian,,Frequency analysis,Delhi College of Arts & Commerce,NEW STEPS ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Danaher,pankajy931
605,,Other,left,Hindi,Bought Vehicle,single,Sikh,Pune,Java,IIIT Ahemdabad,IDEAL NURSURY SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Delta Air Lines,amulya.kuchimanchi
606,Male,Female,left,Hindi,New Job,single,Buddhism,Kanpur, bookkeeping,St. Stephen's College,MOUNT K2 ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Qurate Retail,suhani.sharma.9256
607,Female,Male,right,Punjabi,,married,Atheist,Delhi, CRMs,IIT Delhi,PRASHANTI VIDYA GIRI,,Texas Roadhouse,ece.labs.104
608,Female,Male,left,Punjabi,New Job,single,Christian,Nagpur, bookkeeping,Deen Dayal Upadhyaya College,KEN ENGLISH SCHOOL,"Hope never abandons you, you abandon it. George Weinberg",Verizon Communications,dhruv.arora.73113
609,Female,Male,left,,Graduated,single,Muslim,Kolkata,,Ramanujan College,ENLIGHTEN EDU.INST.,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Berry Global Group,ayuhoitytoity
610,,,,Tamil,,live-in,Hindu,Hyderabad,R,Lady Hardinge Medical College,ST. JOSEPHS,,Portland General Electric,jai.royality
611,,Male,apolitical,Hindi,New Job,committed,Jainism,Ahmedabad,operating a road roller,P.G.D.A.V. College (Evening),GOLDEN KIDS,,Barnes & Noble,yatharth.piplani
612,,Female,left,,Bought House,single,Atheist,Kolkata,SEM Marketing,Bharati College,TISTA MODEL ACADEMY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Chemours,eiha.gandhi.56
613,Male,Female,,English,Bought House,live-in,Muslim,Visakhapatnam, CRMs,School of Rehabilitation Sciences,NAV YUG PUBLIC SCHOOL,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,General Motors,100004165035807
614,Male,Female,apolitical,Hindi,Bought Vehicle,complicated,Buddhism,Nagpur,SEM Marketing,Rajdhani College,Hansraj Academy,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Lithia Motors,praveen.poulraju.3
615,Female,Male,right,English,Bought Vehicle,committed,Jainism,Mumbai,Mathematics ,Lady Shri Ram College for Women,"LITTLE ANGEL ACADEMY, PIPALAY",Nobody can make you feel inferior without your consent. Eleanor Roosevelt,W.R. Berkley,vaibhav.jayant.186
616,Male,Female,,Bengali,Married,committed,Hindu,Kolkata,Mathematics ,Kamla Nehru College for Women,MAINUM NURSERY SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",H.B. Fuller,100026077217772
617,,Male,apolitical,English,,married,Jainism,Delhi,Accounting ,Lady Irwin College,SHUBHASAI INSTITUTE OF ELEMENTARY EDUCATION,,Prudential Financial,vikas.khatri.18062
618,Male,Female,right,Punjabi,,,Buddhism,Hyderabad, Crystallization ,Dyal Singh College (Evening),DOLPHIN ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Autoliv,albin.francis.942
619,Male,,right,Hindi,Bought Vehicle,complicated,Jainism,Hyderabad, Google Analytics,Maharshi Valmiki College of Education,ST.PETER ENGLISH SCHOOL,,Torchmark,skullcrush3rx
620,Female,Male,apolitical,Tamil,Bought House,single,Muslim,Bangalore,Java,Shaheed Bhagat Singh College (Evening),NEW WISDOM ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Oracle,100005581592626
621,Female,Male,apolitical,English,Married,married,Buddhism,Chennai, C++,Deshbandhu College(Morning),ST. JOHNS JHS SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Vail Resorts,100001771147900
622,Female,Male,,Punjabi,Married,married,Muslim,Delhi, C++,Kasturba Hospital,DIVYA JYOTI ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Becton Dickinson,georgedavid.toppo
623,Female,Male,left,Punjabi,Married,single,Sikh,Bangalore, ERP systems,Netaji Subhash Institute of Technology,EVERGREEN ENGLISH SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",EMCOR Group,ritka.more.9
624,Male,Female,apolitical,Punjabi,Bought Vehicle,live-in,Christian,Chennai,C#,Ramanujan College,CHILDRENS WORLD ACADEMY (PVT,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",MRC Global,100001908467467
625,Male,Female,,Bengali,Bought House,single,Sikh,Lucknow, ERP systems,Kirori Mal College,VINEYARD PRIVATE SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Chipotle Mexican Grill,sasha.makkar
626,Female,Male,,Punjabi,Bought House,divorced,Sikh,Nagpur,Frequency analysis,Kirori Mal College,ANSHU ACADEMY,The only place you find success before work is in the dictionary. May V Smith,ADT,alphy.mathew.50
627,,Other,,,New Job,single,Jainism,Visakhapatnam,Adobe Creative Suite,Lady Irwin College,GOOD SHEPHERD ENGLISH SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",CF Industries Holdings,Kanavdahiya24
628,Male,Female,apolitical,Punjabi,Bought Vehicle,single,Christian,Kolkata,operating a road roller,Sri Guru Gobind Singh College of Commerce,MINI LAND PUBLIC SCHOOL,,Moody's,dennis.joseph.9028
629,Female,Male,apolitical,English,Bought Vehicle,divorced,Christian,Kolkata, Google Analytics,Ramanujan College,ST MARY SCHOOL,,Kinder Morgan,100017268164621
630,Male,Female,left,Hindi,Bought House,married,Atheist,Hyderabad, ERP systems,Sri Guru Nanak Dev Khalsa College,PRASANSHA ENGLISH SCHOOL,"Hope never abandons you, you abandon it. George Weinberg",Select Medical Holdings,william.melwyn
631,Male,Female,,Tamil,Bought House,divorced,,Jaipur, Ableton Live Suite,Deshbandhu College(Morning),LITTLE STARS ACADEMY,,Albemarle,jatingargjt
632,Male,Female,left,Hindi,Bought House,live-in,Hindu,Delhi,C#,Kalindi College for Women,BOSKO ENG SCHOOL (PVT),"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Brookdale Senior Living,100027838960029
633,Male,Female,apolitical,Bengali,Bought House,complicated,Christian,Jaipur,C#,Holy Family College of Nursing,RANGUTHANG HEDH-ZI-BAH,,Public Service Enterprise Group,shivam.rajoriya.127648
634,Male,Female,,Punjabi,New Job,,Hindu,Jaipur,Mathematics ,IIIT Ahemdabad,GOOD SHEPHERD SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Foundation Building Materials,alphy.mathew.3388
635,Female,Male,apolitical,Tamil,Bought House,single,Atheist,Jaipur,Java,Lady Hardinge Medical College,NAMCHI PUBLIC SCHOOL,,Commercial Metals,anilpal897
636,Male,Female,,Hindi,Bought Vehicle,married,,Bangalore,Adobe Creative Suite,Pt. Deendayal Upadhyaya Institute of Physically Handicapped,Bethal Pvt. School,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Tempur Sealy International,patani.apurv
637,,Female,left,Hindi,Bought House,married,Sikh,Surat, operating a PoS,Ayurvedic & Unani Tibia College,NEW STEPS ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Presidio,divit.rana.1
638,Male,Female,right,English,,complicated,Christian,Delhi, C++,Rajkumari Amrit Kaur College of Nursing,PARSURAM MEMORIAL ACADEMY,,Carlisle,lvandna
639,,Male,,Hindi,,divorced,Christian,Surat,SEM Marketing,Satyawati College,GEN NEXT ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Republic Services,yashwanth.babu
640,,,apolitical,Hindi,Bought House,single,Atheist,Lucknow, ERP systems,National Institute of Health & Family Welfare,ROSHAN MEMORIAL ACADEMY,,Ryerson Holding,100009391565395
641,Female,Male,left,English,,single,Sikh,Kolkata,R,Maharshi Valmiki College of Education,SUNRISE BOARDING SCHOOL (PVT),There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Sherwin-Williams,katyal.akshyta
642,,Other,left,English,Bought Vehicle,married,,Delhi,C#,Nehru Homeopathic Medical College & Hospital,,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Sealed Air,anshul.gautam.754
643,Female,Male,,English,,single,Jainism,Surat, forklifting,Shaheed Sukhdev College of Business Studies,EDEN GARDEN SCHOOL (P),"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",BlueLinx Holdings,vanshika.arora.27
644,Male,Female,apolitical,English,Married,,Christian,Chennai,Frequency analysis,Janki Devi Memorial College,INDRIA GHANDHI,,AIG,priyanka.sehgal.142
645,Female,,left,,New Job,single,Buddhism,Visakhapatnam, CRMs,Ayurvedic & Unani Tibia College,WEST POINT ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Jacobs Engineering Group,100009357445629
646,,Female,left,English,,single,Hindu,Delhi,Frequency analysis,Maharshi Valmiki College of Education,GREEN VALE LANGANG,"Hope never abandons you, you abandon it. George Weinberg",Public Service Enterprise Group,dalip.patra
647,Male,Female,apolitical,Hindi,Bought House,committed,,Delhi, Google Search Console Operator,P.G.D.A.V. College,SARASWATI SISHU NIKETAN,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Laboratory Corp. of America,piyush.khanna.370
648,,Other,apolitical,,New Job,,Sikh,Delhi, pallet-stacker,Kasturba Hospital,MAGNOLIA ENGLISH SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Netflix,100013190622966
649,,,,Bengali,Graduated,live-in,Sikh,, bookkeeping,Rajdhani College,BETHAL ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Fiserv,sanah.prem
650,Female,,right,Punjabi,Graduated,,Muslim,Delhi, CRMs,Kamla Nehru College for Women,BETHANY EDUCATIONAL INSTITUTIO,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Ensign Group,divij.sukhija
651,,Male,apolitical,Hindi,New Job,,Muslim,Delhi, ERP systems,IIT Mandi,ST MARRYS CONVENT,,Infor,raunaqsingha
652,Female,Male,right,,,complicated,,Visakhapatnam, Crystallization ,Acharya Narendra Dev College,NAV YUG PUBLIC SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Newmark Group,marin.jones.50
653,Male,Female,apolitical,English,Married,live-in,Hindu,Jaipur,Adobe Creative Suite,Moti Lal Nehru College (Evening),LITTLE ANGEL ENGLISH SCHOOL,,Alliant Energy,100005050664528
654,,Male,,Hindi,Married,married,Muslim,Lucknow,Frequency analysis,Durga Bai Deshmukh College of Special Edu.(VI),MODEL ENGLISH SCHOOL,The only place you find success before work is in the dictionary. May V Smith,American Financial Group,sakshikamalhotra1
655,Male,Female,right,Hindi,,single,Jainism,Pune, operating a PoS,Bhim Rao Ambedkar College,BOSKO ENG SCHOOL (PVT),,H&R Block,100037429370901
656,Male,Female,left,Hindi,Bought Vehicle,committed,Christian,Hyderabad, Crystallization ,Lakshmi Bai College for Women,SHALOM ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Primoris Services,bunny.singh.1420
657,Male,Female,right,Tamil,,divorced,Jainism,Nagpur,Frequency analysis,Ramjas College,BLOOMING BUDS ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Alliant Energy,samiya.caur
658,Female,Male,,English,Bought House,live-in,Sikh,Lucknow,Frequency analysis,Sri Venkateswara College,ST MARRYS CONVENT,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Tech Data,hananabhamid
659,Female,,right,Tamil,Married,single,Hindu,Ahmedabad, pallet-stacker,Sri Guru Tegh Bahadur Khalsa College,LITTLE BELLS (PVT),"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",AGCO,divyanshi.sachdev.9
660,Female,Male,apolitical,Hindi,Bought House,single,Muslim,Pune, Google Search Console Operator,Sri Aurobindo College (Evening),ARCHIGOS PREPARATORY ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Sally Beauty Holdings,rushali.woolridge
661,Female,Male,left,Hindi,New Job,divorced,Jainism,Nagpur,C#,,P.NM SCHOOL (PVT),The only place you find success before work is in the dictionary. May V Smith,Nexeo Solutions,saumya.chaudhary.1234
662,Male,Female,,Tamil,,single,Muslim,Ahmedabad,Mathematics ,Sri Aurobindo College,MARIGOLD NURSERY SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Amkor Technology,annmariella.babu
663,Female,Male,apolitical,English,,live-in,Hindu,, Google Analytics,Acharya Narendra Dev College,KING GEORGE ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Spirit AeroSystems Holdings,ayman.shamim.9
664,Male,Female,right,Hindi,,complicated,Sikh,Nagpur, bookkeeping,Satyawati College,Bethal Pvt. School,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Oshkosh,angel.walia.79069
665,Male,Female,,English,New Job,single,Christian,,,Sri Aurobindo College,RAINBOW ACADEMY (PVT),,Whiting Petroleum,bhavye99
666,Male,,left,Jaat,,Single,Hindu,Delhi,Adobe Creative Suite,IIIT Delhi,NEW LIGHT ACADEMY,,AptarGroup,dhruv.kundu.1
